YearBuilt,ExteriorCondition,GarageCondition,LotArea,FullBath,SalePrice,Fireplaces,TotalRooms,Street,HouseStyle,GarageType,Neighborhood,Latitude,Longitude
1980,Good,Typical,1782,1,123900,1,5,Pave,Two_Story,Detchd,Blueste,42.009489,-93.645743
2005,Typical,Typical,10928,2,184000,1,8,Pave,Two_Story,Attchd,Gilbert,42.06232,-93.645752
2006,Typical,Typical,15578,2,172785,0,8,Pave,Two_Story,Attchd,Gilbert,42.062576,-93.645755
1976,Good,Typical,10768,2,218000,1,6,Pave,One_Story,Attchd,Veenker,42.042994,-93.64577
2006,Typical,Typical,10237,2,169985,0,8,Pave,Two_Story,Attchd,Gilbert,42.062361,-93.645774
1988,Typical,Typical,3907,1,200000,0,4,Pave,One_Story,Attchd,Blueste,42.009321,-93.645785
1980,Typical,Typical,12000,2,255000,1,8,Pave,One_Story,Attchd,Veenker,42.044762,-93.645798
2005,Typical,Typical,10237,2,170440,1,8,Pave,Two_Story,Attchd,Gilbert,42.062442,-93.645841
2005,Typical,Typical,10237,2,178900,1,8,Pave,Two_Story,Attchd,Gilbert,42.062483,-93.645875
1977,Excellent,Typical,14694,2,318750,1,5,Pave,One_Story,Attchd,Veenker,42.043782,-93.645923
1936,Good,Typical,7200,1,155000,0,6,Pave,Two_Story,Detchd,South_and_West_of_Iowa_State_University,42.0189256,-93.6459433
1986,Typical,Typical,12416,2,184000,1,7,Pave,One_Story,Attchd,Timberland,41.999575,-93.646054
2006,Typical,Typical,4017,2,171900,0,5,Pave,Two_Story,Detchd,Somerset,42.048089,-93.646063
1977,Typical,Typical,11250,1,165000,1,6,Pave,One_Story,Attchd,Veenker,42.043779,-93.646065
1987,Typical,Typical,13811,2,176000,1,5,Pave,One_Story,Attchd,Timberland,41.999553,-93.646099
2004,Typical,Typical,3435,2,178000,0,5,Pave,One_Story,Attchd,Somerset,42.048191,-93.646113
2004,Typical,Typical,3515,2,190000,0,3,Pave,Two_Story,Attchd,Somerset,42.048086,-93.64614
1937,Typical,Typical,7200,1,175000,2,7,Pave,One_and_Half_Fin,Detchd,South_and_West_of_Iowa_State_University,42.018921,-93.6461654
1990,Typical,Typical,11170,2,250000,0,8,Pave,Two_Story,Attchd,Timberland,41.999342,-93.646172
1914,Typical,Typical,15564,1,147500,0,6,Pave,One_and_Half_Fin,Detchd,Crawford,42.01789,-93.646288
1910,Typical,Typical,5362,2,139000,1,8,Pave,One_and_Half_Fin,Detchd,Crawford,42.016853,-93.646289
2009,Typical,Typical,3951,2,164500,0,4,Pave,Two_Story,Detchd,Somerset,42.048416,-93.646316
2009,Typical,Typical,3000,2,173733,0,4,Pave,Two_Story,Detchd,Somerset,42.048488,-93.646338
1938,Good,Typical,6305,1,119750,1,5,Pave,One_Story,Basment,Crawford,42.016067,-93.646416
2005,Typical,Typical,10237,2,176000,1,6,Pave,Two_Story,Attchd,Gilbert,42.063381,-93.646429
1922,Typical,Typical,11526,2,191000,1,11,Pave,Two_and_Half_Fin,Detchd,Crawford,42.017834,-93.646438
1926,Typical,Typical,8969,1,145000,1,6,Pave,Two_Story,Detchd,Crawford,42.01791,-93.646438
1914,Typical,Fair,13132,1,138887,0,9,Pave,Two_Story,Detchd,Crawford,42.01895,-93.646438
1919,Typical,Typical,9399,1,167000,1,7,Pave,Two_and_Half_Unf,Detchd,Crawford,42.016941,-93.64644
1988,Typical,Typical,11457,2,175000,1,6,Pave,One_Story,Attchd,Timberland,41.997684,-93.646455
2005,Typical,Typical,10237,2,169990,1,6,Pave,One_Story,Attchd,Gilbert,42.063304,-93.646459
2006,Typical,Typical,4251,2,164700,0,5,Pave,Two_Story,Detchd,Somerset,42.047667,-93.646478
2005,Typical,Typical,3316,1,197000,1,4,Pave,One_Story,Attchd,Somerset,42.04768,-93.646526
1935,Typical,Typical,5707,1,105000,1,6,Pave,Two_Story,Detchd,South_and_West_of_Iowa_State_University,42.019094,-93.646555
1990,Typical,Good,8049,2,180000,1,6,Pave,One_Story,Attchd,Timberland,41.998023,-93.646575
2006,Typical,Typical,4274,1,199900,0,4,Pave,One_Story,Attchd,Somerset,42.047687,-93.646576
2006,Typical,Typical,5330,2,207500,0,5,Pave,One_Story,Attchd,Somerset,42.047699,-93.646607
1985,Typical,Typical,10331,2,174000,0,6,Pave,One_Story,Attchd,Timberland,41.998023,-93.646617
1926,Typical,Typical,7000,1,160000,2,6,Pave,Two_Story,Detchd,South_and_West_of_Iowa_State_University,42.019093,-93.646619
1923,Good,Typical,10592,1,165000,2,7,Pave,Two_Story,Detchd,Crawford,42.01804,-93.646624
1996,Typical,Typical,7777,2,178000,1,7,Pave,One_Story,Attchd,Timberland,41.997299,-93.646634
2006,Typical,Typical,3606,2,194000,1,5,Pave,One_Story,Attchd,Somerset,42.047705,-93.646637
2003,Typical,Typical,9157,2,170000,0,9,Pave,Two_Story,Attchd,Timberland,41.996093,-93.646638
2000,Typical,Typical,8098,2,202000,0,5,Pave,One_Story,Attchd,Timberland,41.996331,-93.646643
1999,Typical,Typical,7915,2,195000,0,6,Pave,One_Story,Attchd,Timberland,41.99639,-93.646645
2006,Typical,Typical,4230,2,208900,1,5,Pave,One_Story,Attchd,Somerset,42.047711,-93.646653
1916,Typical,Typical,8574,1,147500,1,6,Pave,One_Story,Detchd,Crawford,42.017889,-93.646655
1919,Typical,Typical,9638,2,169000,1,10,Pave,One_and_Half_Fin,Detchd,South_and_West_of_Iowa_State_University,42.019093,-93.646683
1926,Typical,Poor,10594,1,96500,0,5,Pave,One_and_Half_Unf,Detchd,Crawford,42.018039,-93.646688
1921,Typical,Typical,6821,2,146500,1,8,Pave,One_and_Half_Fin,Detchd,Crawford,42.017889,-93.64672
2003,Typical,Typical,11202,2,232500,1,7,Pave,One_Story,Attchd,Timberland,41.995512,-93.646726
1936,Typical,Typical,10480,1,115000,0,6,Pave,One_and_Half_Fin,Detchd,South_and_West_of_Iowa_State_University,42.016072,-93.646735
1921,Typical,Typical,9842,3,189000,0,8,Pave,Two_Story,BuiltIn,South_and_West_of_Iowa_State_University,42.019092,-93.646748
1992,Typical,Typical,10186,2,190000,1,8,Pave,Two_Story,Attchd,Northridge,42.048253,-93.646749
2002,Typical,Typical,14331,2,312500,1,7,Pave,One_Story,Attchd,Timberland,41.994347,-93.646758
1931,Typical,No_Garage,9839,1,100000,1,7,Pave,One_and_Half_Fin,No_Garage,South_and_West_of_Iowa_State_University,42.019091,-93.64678
1996,Typical,Typical,9303,2,204000,0,7,Pave,Two_Story,Attchd,Timberland,41.997364,-93.646782
2003,Typical,Typical,9590,2,187500,1,6,Pave,SLvl,Attchd,Timberland,41.996089,-93.646788
2001,Typical,Typical,6718,2,180500,0,5,Pave,One_Story,Attchd,Timberland,41.997126,-93.646791
2001,Typical,Typical,6853,2,220000,0,6,Pave,One_Story,Attchd,Timberland,41.996327,-93.646793
2002,Typical,Typical,14191,2,202900,0,9,Pave,Two_Story,Attchd,Timberland,41.99435,-93.646814
2006,Typical,Typical,14601,2,315000,1,8,Pave,One_Story,Attchd,Timberland,41.995359,-93.646816
1926,Typical,Typical,7223,1,136500,0,6,Pave,One_Story,Detchd,Crawford,42.017888,-93.646817
1928,Typical,Fair,7558,1,177000,1,9,Pave,One_and_Half_Fin,Detchd,Crawford,42.016943,-93.646881
2009,Typical,Typical,4403,2,222000,1,7,Pave,One_Story,Attchd,Somerset,42.0471748,-93.6468879
2002,Typical,Typical,11305,2,282000,1,6,Pave,One_Story,Attchd,Timberland,41.995508,-93.646894
2008,Typical,Typical,4217,1,195000,1,5,Pave,One_Story,Attchd,Somerset,42.047253,-93.646916
2007,Typical,Typical,15810,3,181755,0,7,Pave,Two_Story,Attchd,Gilbert,42.063388,-93.646937
1945,Typical,Typical,6430,1,128000,0,6,Pave,One_and_Half_Fin,Attchd,South_and_West_of_Iowa_State_University,42.01924,-93.646942
2000,Typical,Typical,4765,2,300000,1,5,Pave,One_Story,Attchd,Somerset,42.046381,-93.646984
2001,Typical,Typical,4538,1,285000,1,5,Pave,One_Story,Attchd,Somerset,42.046377,-93.646986
2001,Typical,Typical,4385,1,290000,1,5,Pave,One_Story,Attchd,Somerset,42.046372,-93.646989
1911,Typical,No_Garage,8525,1,130000,0,7,Pave,Two_Story,No_Garage,South_and_West_of_Iowa_State_University,42.019272,-93.647024
1941,Typical,Typical,6191,1,112000,0,6,Pave,One_and_Half_Fin,Detchd,South_and_West_of_Iowa_State_University,42.016072,-93.647027
2008,Typical,Typical,3830,2,222000,1,6,Pave,One_Story,Attchd,Somerset,42.047338,-93.647039
1999,Typical,Typical,5119,2,328900,1,5,Pave,One_Story,Attchd,Somerset,42.046085,-93.647044
1999,Typical,Typical,4109,2,305000,1,5,Pave,One_Story,Attchd,Somerset,42.046088,-93.647047
1986,Good,Typical,18265,2,180000,1,6,Pave,One_Story,Attchd,Timberland,41.9976055,-93.6470597
2008,Typical,Typical,9000,2,262500,0,7,Pave,One_Story,Attchd,Somerset,42.050084,-93.647105
2006,Typical,Typical,3784,2,193800,0,5,Pave,One_Story,Attchd,Somerset,42.047406,-93.647166
2003,Typical,Typical,11800,3,279900,1,10,Pave,Two_Story,BuiltIn,Timberland,41.993986,-93.647199
2005,Typical,Typical,11447,2,370000,1,7,Pave,One_Story,Attchd,Timberland,41.993611,-93.647214
2006,Typical,Typical,3523,2,166000,0,5,Pave,One_Story,Attchd,Somerset,42.0474249,-93.64733
1998,Typical,Typical,9763,1,330000,1,5,Pave,One_Story,Attchd,Green_Hills,42.001694,-93.647403
2005,Typical,Typical,11577,2,359900,1,9,Pave,One_Story,Attchd,Timberland,41.993047,-93.647474
2004,Typical,Typical,4282,2,196000,0,5,Pave,One_Story,Attchd,Somerset,42.047467,-93.647488
2005,Typical,Typical,12665,2,281213,1,9,Pave,Two_Story,BuiltIn,Timberland,41.993261,-93.647569
2006,Typical,Typical,9000,2,270000,1,8,Pave,Two_Story,Attchd,Somerset,42.050206,-93.647584
2002,Typical,Typical,14536,2,270000,1,9,Pave,One_Story,Attchd,Timberland,41.995341,-93.647585
2002,Typical,Typical,11316,2,214900,1,8,Pave,Two_Story,BuiltIn,Timberland,41.995489,-93.647645
1996,Typical,Typical,14963,1,245500,2,4,Pave,One_Story,Attchd,Veenker,42.045012,-93.647655
2004,Typical,Typical,2880,2,280750,1,9,Pave,Two_Story,BuiltIn,Somerset,42.047627,-93.647765
2004,Typical,Typical,3628,1,176400,1,5,Pave,One_Story,Attchd,Somerset,42.047592,-93.647832
2003,Typical,Typical,12244,2,305000,2,10,Pave,Two_Story,Attchd,Timberland,41.99423,-93.647834
2005,Typical,Typical,13618,2,320000,2,8,Pave,One_Story,Attchd,Timberland,41.994229,-93.64789
2007,Typical,Typical,9000,2,303477,1,11,Pave,Two_Story,BuiltIn,Somerset,42.050301,-93.647933
2004,Typical,Typical,4379,2,214000,1,6,Pave,One_Story,Attchd,Somerset,42.047618,-93.647974
2004,Typical,Typical,4835,2,260000,1,6,Pave,One_Story,Attchd,Somerset,42.047452,-93.647988
1981,Typical,Typical,15417,1,241600,0,7,Pave,One_Story,Attchd,Veenker,42.043553,-93.648057
1978,Typical,Typical,3880,1,206000,1,4,Pave,One_Story,Attchd,Greens,42.043704,-93.648143
1978,Typical,Typical,3840,1,213750,2,4,Pave,One_Story,Attchd,Greens,42.043754,-93.648172
1994,Typical,Typical,9466,1,279700,1,5,Pave,One_Story,Attchd,Veenker,42.044383,-93.648204
2007,Typical,Typical,11639,2,182000,0,6,Pave,One_Story,Attchd,Somerset,42.050307,-93.648255
2007,Typical,Typical,12606,2,250000,1,7,Pave,One_Story,Attchd,Somerset,42.050406,-93.648275
1930,Typical,Typical,7804,2,161900,2,10,Pave,Two_and_Half_Unf,Detchd,South_and_West_of_Iowa_State_University,42.019005,-93.648411
1928,Typical,Typical,7804,2,135000,2,7,Pave,One_and_Half_Fin,Detchd,South_and_West_of_Iowa_State_University,42.018931,-93.648414
1939,Typical,Typical,10164,2,131000,2,6,Pave,One_and_Half_Fin,Detchd,South_and_West_of_Iowa_State_University,42.016086,-93.648415
1926,Fair,No_Garage,6000,2,102000,0,7,Pave,One_and_Half_Fin,No_Garage,South_and_West_of_Iowa_State_University,42.018857,-93.648416
1920,Typical,Typical,4899,1,149000,0,6,Pave,Two_Story,Detchd,South_and_West_of_Iowa_State_University,42.018808,-93.648417
1928,Typical,Typical,6292,2,145000,1,6,Pave,One_and_Half_Fin,Detchd,South_and_West_of_Iowa_State_University,42.016835,-93.648419
1930,Typical,Typical,6292,1,91000,0,4,Pave,One_Story,Detchd,South_and_West_of_Iowa_State_University,42.016887,-93.64842
1925,Typical,Typical,6171,2,137450,1,7,Pave,One_and_Half_Fin,Detchd,South_and_West_of_Iowa_State_University,42.017835,-93.648429
1925,Typical,Typical,12155,2,140000,0,7,Pave,Two_Story,Detchd,South_and_West_of_Iowa_State_University,42.019986,-93.64856
1916,Typical,No_Garage,7082,2,160000,0,10,Pave,Two_Story,No_Garage,South_and_West_of_Iowa_State_University,42.020286,-93.648562
1940,Typical,Typical,9900,2,139500,1,7,Pave,One_and_Half_Fin,Detchd,South_and_West_of_Iowa_State_University,42.016921,-93.64857
1995,Typical,Typical,11064,1,217500,1,4,Pave,One_Story,Attchd,Veenker,42.044419,-93.648705
2007,Typical,Typical,12217,2,310013,1,8,Pave,Two_Story,Attchd,Somerset,42.051681,-93.648742
2006,Typical,Typical,7500,2,238500,1,6,Pave,One_Story,Attchd,Somerset,42.051795,-93.648778
2009,Typical,Typical,9187,2,370878,1,7,Pave,One_Story,Attchd,Somerset,42.051717,-93.648809
1995,Good,Typical,9549,1,270000,1,6,Pave,One_Story,Attchd,Veenker,42.044609,-93.648931
1993,Typical,Typical,10846,1,324000,2,6,Pave,One_Story,Attchd,Veenker,42.044642,-93.648954
2005,Typical,Typical,11443,2,369900,2,7,Pave,One_Story,Attchd,Timberland,41.993258,-93.64898
2006,Typical,Typical,9802,2,174000,0,7,Pave,Two_Story,BuiltIn,Timberland,41.994284,-93.649096
2006,Typical,Typical,9802,2,172500,0,6,Pave,SLvl,BuiltIn,Timberland,41.995142,-93.649198
2009,Typical,Typical,9803,2,179781,0,6,Pave,One_Story,Attchd,Timberland,41.995278,-93.649201
2008,Typical,Typical,11896,2,220000,1,6,Pave,One_Story,Attchd,Timberland,41.995346,-93.649203
2006,Typical,Typical,6442,2,202500,1,6,Pave,One_Story,Attchd,Northridge_Heights,42.058284,-93.649291
2006,Typical,Typical,4590,2,209500,1,6,Pave,One_Story,Attchd,Northridge_Heights,42.058276,-93.649319
1980,Typical,Typical,3760,1,214000,3,4,Pave,One_Story,Attchd,Greens,42.042369,-93.649329
1978,Typical,Typical,3876,1,170000,1,4,Pave,One_Story,Attchd,Greens,42.043351,-93.649329
1980,Typical,Typical,3874,1,190000,1,4,Pave,One_Story,Attchd,Greens,42.042826,-93.649352
1981,Typical,Typical,3782,1,211500,2,4,Pave,One_Story,Attchd,Greens,42.042652,-93.649358
1980,Typical,Typical,4420,1,155000,1,3,Pave,One_Story,Detchd,Greens,42.042565,-93.649361
2006,Typical,Typical,4590,2,209500,1,6,Pave,One_Story,Attchd,Northridge_Heights,42.05826,-93.649397
1980,Typical,Typical,3640,1,188000,1,4,Pave,One_Story,Detchd,Greens,42.042481,-93.649439
1958,Good,Typical,19958,2,257000,1,7,Pave,One_Story,Attchd,Timberland,42.0004101,-93.6494462
2006,Typical,Typical,7132,2,205000,1,6,Pave,One_Story,Attchd,Northridge_Heights,42.058252,-93.649447
2009,Typical,Typical,12003,2,269500,1,8,Pave,Two_Story,BuiltIn,Timberland,41.99353,-93.649471
2006,Typical,Typical,9735,2,167500,0,7,Pave,SLvl,BuiltIn,Timberland,41.993751,-93.649475
2005,Typical,Typical,6792,2,202665,1,6,Pave,One_Story,Attchd,Northridge_Heights,42.058238,-93.649525
2005,Typical,Typical,6955,2,202500,1,6,Pave,One_Story,Attchd,Northridge_Heights,42.058231,-93.649553
2007,Typical,Typical,7301,2,217300,1,6,Pave,One_Story,Attchd,Northridge_Heights,42.058377,-93.649587
2007,Typical,Typical,5063,2,207500,1,6,Pave,One_Story,Attchd,Northridge_Heights,42.058368,-93.649649
2005,Typical,Typical,7052,2,185850,1,6,Pave,One_Story,Attchd,Northridge_Heights,42.059184,-93.649714
2005,Typical,Typical,5122,2,184500,1,5,Pave,One_Story,Attchd,Northridge_Heights,42.059183,-93.649723
2005,Typical,Typical,5381,2,196000,1,5,Pave,One_Story,Attchd,Northridge_Heights,42.059179,-93.649743
2005,Typical,Typical,12304,2,192000,1,6,Pave,One_Story,Attchd,Northridge_Heights,42.0582,-93.649744
1959,Good,Typical,16905,1,170000,2,5,Pave,One_Story,Attchd,Timberland,41.99854,-93.649757
1981,Typical,Typical,16669,2,228000,1,6,Pave,One_Story,Attchd,Timberland,41.997906,-93.649773
2005,Typical,Typical,6904,2,213000,1,6,Pave,One_Story,Attchd,Northridge_Heights,42.059177,-93.649779
1958,Typical,Typical,14375,1,137500,1,7,Pave,SLvl,Basment,Timberland,42.001246,-93.64978
2005,Typical,Typical,6289,2,207000,1,6,Pave,One_Story,Attchd,Northridge_Heights,42.059176,-93.649798
2005,Typical,Typical,3903,1,200000,1,5,Pave,One_Story,Attchd,Northridge_Heights,42.059176,-93.649808
2005,Typical,Typical,3901,1,204000,1,5,Pave,One_Story,Attchd,Northridge_Heights,42.059175,-93.649828
2005,Typical,Typical,7577,2,194700,1,6,Pave,One_Story,Attchd,Northridge_Heights,42.059175,-93.649838
1998,Typical,Typical,10790,2,252000,1,8,Pave,Two_Story,BuiltIn,Northridge,42.053467,-93.649901
2009,Typical,Typical,9215,2,204500,0,4,Pave,One_Story,Attchd,Somerset,42.051827,-93.649976
2003,Typical,Typical,2448,2,155000,0,6,Pave,Two_Story,BuiltIn,Northridge_Heights,42.057468,-93.649997
1994,Typical,Typical,12461,2,262000,1,5,Pave,One_Story,Attchd,Northridge,42.048058,-93.650057
1998,Typical,Typical,12090,2,258000,1,10,Pave,Two_Story,BuiltIn,Northridge,42.053466,-93.650059
1914,Typical,No_Garage,10896,2,200000,0,14,Pave,Two_and_Half_Fin,No_Garage,South_and_West_of_Iowa_State_University,42.01902,-93.650162
1976,Typical,Typical,15498,2,287000,1,10,Pave,One_Story,Attchd,Timberland,41.998999,-93.650229
2003,Typical,Typical,2268,2,173000,0,6,Pave,Two_Story,BuiltIn,Northridge_Heights,42.057467,-93.650238
2007,Typical,Typical,5001,2,230000,1,6,Pave,One_Story,Attchd,Northridge_Heights,42.058336,-93.650244
2007,Typical,Typical,10307,2,212500,1,6,Pave,One_Story,Attchd,Northridge_Heights,42.058339,-93.650258
2007,Typical,Typical,10411,3,212109,0,8,Pave,Two_Story,Attchd,Somerset,42.051657,-93.650279
2007,Typical,Typical,8640,2,255000,0,8,Pave,Two_Story,Attchd,Somerset,42.051655,-93.650299
2009,Typical,Typical,8640,2,215200,0,7,Pave,Two_Story,Attchd,Somerset,42.051653,-93.650318
1924,Typical,Typical,5000,2,127000,1,6,Pave,One_and_Half_Fin,Detchd,South_and_West_of_Iowa_State_University,42.017737,-93.650321
2009,Typical,Typical,8640,2,252678,1,7,Pave,Two_Story,Attchd,Somerset,42.051804,-93.650321
1991,Good,Typical,11949,2,235000,1,7,Pave,Two_Story,Attchd,Northridge,42.047669,-93.650333
2008,Typical,Typical,8640,2,229800,0,7,Pave,One_Story,Attchd,Somerset,42.051652,-93.650338
2007,Typical,Typical,8640,2,208900,0,6,Pave,One_Story,Attchd,Somerset,42.051802,-93.650341
1999,Typical,Typical,11764,2,290000,1,9,Pave,Two_Story,Attchd,Northridge,42.052457,-93.650356
2007,Typical,Typical,8640,2,250580,0,6,Pave,One_Story,Attchd,Somerset,42.05165,-93.650358
2006,Typical,Typical,8640,2,198600,0,5,Pave,One_Story,Attchd,Somerset,42.0518,-93.650361
2009,Typical,Typical,8640,2,229456,0,6,Pave,One_Story,Attchd,Somerset,42.051648,-93.650377
2007,Typical,Typical,8640,2,212700,0,6,Pave,One_Story,Attchd,Somerset,42.051646,-93.650397
2008,Typical,Typical,9000,2,210000,0,6,Pave,Two_Story,Attchd,Somerset,42.051797,-93.6504
2006,Typical,Typical,10732,2,250000,0,7,Pave,Two_Story,BuiltIn,Northridge_Heights,42.059194,-93.650406
2006,Typical,Typical,10656,2,248900,1,6,Pave,One_Story,Attchd,Timberland,41.995088,-93.650417
2008,Typical,Typical,7993,2,225000,0,6,Pave,One_Story,Attchd,Somerset,42.051645,-93.650417
2006,Typical,Typical,9000,2,210400,0,6,Pave,One_Story,Attchd,Somerset,42.051795,-93.65042
2008,Typical,Typical,12018,2,218689,0,6,Pave,Two_Story,Attchd,Timberland,41.995175,-93.650431
2009,Typical,Typical,6371,2,224000,1,6,Pave,One_Story,Attchd,Northridge_Heights,42.058388,-93.650436
2009,Typical,Typical,7862,2,208300,0,4,Pave,One_Story,Attchd,Somerset,42.051793,-93.65044
2005,Typical,Typical,9254,2,232698,0,7,Pave,One_Story,Attchd,Northridge_Heights,42.059197,-93.65045
2007,Typical,Typical,8925,2,201000,0,7,Pave,One_Story,Attchd,Timberland,41.994695,-93.650453
1992,Typical,Typical,13346,2,268000,1,9,Pave,Two_Story,Attchd,Northridge,42.047997,-93.650474
2006,Typical,Typical,9658,2,255900,1,6,Pave,One_Story,Attchd,Northridge_Heights,42.0592,-93.65048
2005,Typical,Typical,9926,2,245700,0,7,Pave,One_Story,Attchd,Northridge_Heights,42.059202,-93.650499
1994,Typical,Typical,46589,2,402000,1,8,Pave,Two_Story,Attchd,Northridge,42.049921,-93.650529
2006,Typical,Typical,9037,2,265900,1,6,Pave,One_Story,Attchd,Timberland,41.9941,-93.650561
2006,Typical,Typical,8298,2,267300,1,6,Pave,One_Story,Attchd,Timberland,41.994137,-93.650569
1998,Typical,Typical,16770,2,221000,0,7,Pave,Two_Story,Attchd,Northridge,42.052437,-93.650578
2006,Typical,Typical,8368,2,231713,0,7,Pave,One_Story,Attchd,Timberland,41.994241,-93.650588
2007,Typical,Typical,12568,2,281500,1,8,Pave,Two_Story,Attchd,Northridge_Heights,42.059211,-93.650597
2003,Typical,Typical,2448,2,154000,0,6,Pave,Two_Story,BuiltIn,Northridge_Heights,42.057094,-93.650607
2003,Typical,Typical,3242,2,200000,1,6,Pave,One_Story,Attchd,Northridge_Heights,42.057209,-93.650608
2003,Typical,Typical,3136,2,171750,1,6,Pave,One_Story,Attchd,Northridge_Heights,42.05758,-93.650617
2005,Typical,Typical,10927,2,275000,1,8,Pave,Two_Story,BuiltIn,Northridge_Heights,42.059216,-93.650626
1967,Typical,No_Garage,7200,3,160000,0,10,Pave,Two_Story,No_Garage,South_and_West_of_Iowa_State_University,42.0163944,-93.6507568
1994,Typical,Typical,29959,2,248000,1,7,Pave,Two_Story,BuiltIn,Northridge,42.050971,-93.650822
2004,Typical,Typical,8198,2,207000,1,6,Pave,One_Story,Attchd,Northridge_Heights,42.056616,-93.65089
2007,Typical,Typical,10562,1,325624,1,8,Pave,Two_Story,Attchd,Northridge_Heights,42.059561,-93.650917
2000,Typical,Typical,11000,2,291000,1,8,Pave,Two_Story,BuiltIn,Northridge,42.055777,-93.650932
2000,Typical,Typical,12720,2,327000,2,10,Pave,Two_Story,BuiltIn,Northridge,42.055626,-93.650957
1994,Typical,Typical,14303,2,301500,1,7,Pave,One_Story,Attchd,Northridge,42.049484,-93.650996
2003,Typical,Typical,2628,2,175500,0,6,Pave,Two_Story,BuiltIn,Northridge_Heights,42.057181,-93.651013
2003,Typical,Typical,3480,2,173000,1,6,Pave,One_Story,Attchd,Northridge_Heights,42.057277,-93.651014
1958,Typical,Typical,50102,1,250764,2,6,Pave,One_Story,Attchd,Timberland,41.99984,-93.651077
2001,Typical,Typical,11400,2,466500,2,8,Pave,One_Story,Attchd,Northridge,42.055627,-93.651096
2006,Typical,Typical,6240,2,234250,1,6,Pave,One_Story,Attchd,Northridge_Heights,42.057179,-93.651163
2003,Typical,Typical,10845,2,284000,1,7,Pave,One_Story,Attchd,Northridge_Heights,42.058649,-93.651216
1938,Typical,Typical,10890,2,137000,0,6,Pave,One_and_Half_Fin,Detchd,South_and_West_of_Iowa_State_University,42.018282,-93.651285
2008,Typical,Typical,8769,1,367294,1,7,Pave,One_Story,Attchd,Northridge_Heights,42.0579589,-93.6513669
1999,Typical,Typical,14774,2,333168,1,10,Pave,Two_Story,BuiltIn,Northridge,42.054386,-93.651381
2006,Typical,Typical,6240,2,221370,1,6,Pave,One_Story,Attchd,Northridge_Heights,42.0568529,-93.6514105
